,state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor
2440,Nebraska,2020-03-23,-30.0,-4.0,29.0,-17.0,-31.0,13.0,-10.6
2441,Nebraska,2020-03-24,-32.0,-8.0,69.0,-14.0,-33.0,15.0,-3.6
2442,Nebraska,2020-03-25,-30.0,-5.0,77.0,-13.0,-34.0,14.0,-1.0
2443,Nebraska,2020-03-26,-34.0,-10.0,37.0,-15.0,-35.0,16.0,-11.4
2444,Nebraska,2020-03-27,-34.0,-6.0,17.0,-19.0,-34.0,17.0,-15.2
2445,Nebraska,2020-03-28,-44.0,-13.0,-18.0,-24.0,-21.0,13.0,-24.0
2446,Nebraska,2020-03-29,-34.0,-9.0,109.0,-18.0,-24.0,8.0,4.8
2447,Nebraska,2020-03-30,-30.0,-8.0,83.0,-18.0,-35.0,14.0,-1.6
2448,Nebraska,2020-03-31,-29.0,-7.0,99.0,-13.0,-37.0,15.0,2.6
2449,Nebraska,2020-04-01,-27.0,2.0,98.0,-13.0,-38.0,15.0,4.4
2450,Nebraska,2020-04-02,-40.0,-9.0,-2.0,-22.0,-39.0,19.0,-22.4
2451,Nebraska,2020-04-03,-40.0,-7.0,-23.0,-26.0,-39.0,20.0,-27.0
2452,Nebraska,2020-04-04,-43.0,-5.0,13.0,-22.0,-24.0,13.0,-16.2
2453,Nebraska,2020-04-05,-40.0,-8.0,56.0,-25.0,-27.0,9.0,-8.8
2454,Nebraska,2020-04-06,-33.0,-6.0,75.0,-21.0,-38.0,15.0,-4.6
2455,Nebraska,2020-04-07,-31.0,-5.0,128.0,-15.0,-41.0,16.0,7.2
2456,Nebraska,2020-04-08,-33.0,-3.0,55.0,-20.0,-41.0,16.0,-8.4
2457,Nebraska,2020-04-09,-36.0,-7.0,16.0,-22.0,-41.0,18.0,-18.0
2458,Nebraska,2020-04-10,-34.0,1.0,33.0,-21.0,-45.0,19.0,-13.2
2459,Nebraska,2020-04-11,-39.0,4.0,52.0,-21.0,-29.0,11.0,-6.6
2460,Nebraska,2020-04-12,-69.0,-47.0,-57.0,-45.0,-43.0,13.0,-52.2
2461,Nebraska,2020-04-13,-35.0,-12.0,-1.0,-27.0,-41.0,17.0,-23.2
2462,Nebraska,2020-04-14,-36.0,-14.0,10.0,-21.0,-40.0,18.0,-20.2
2463,Nebraska,2020-04-15,-25.0,0.0,29.0,-16.0,-40.0,16.0,-10.4
2464,Nebraska,2020-04-16,-43.0,-18.0,-28.0,-34.0,-42.0,22.0,-33.0
2465,Nebraska,2020-04-17,-33.0,-8.0,-1.0,-21.0,-39.0,20.0,-20.4
2466,Nebraska,2020-04-18,-33.0,-5.0,62.0,-12.0,-21.0,10.0,-1.8
2467,Nebraska,2020-04-19,-31.0,-10.0,57.0,-19.0,-25.0,8.0,-5.6
2468,Nebraska,2020-04-20,-24.0,-6.0,62.0,-16.0,-38.0,15.0,-4.4
2469,Nebraska,2020-04-21,-25.0,-7.0,97.0,-12.0,-40.0,16.0,2.6
2470,Nebraska,2020-04-22,-25.0,-2.0,76.0,-12.0,-40.0,15.0,-0.6
2471,Nebraska,2020-04-23,-27.0,-5.0,71.0,-12.0,-40.0,17.0,-2.6
2472,Nebraska,2020-04-24,-30.0,-5.0,20.0,-16.0,-41.0,18.0,-14.4
2473,Nebraska,2020-04-25,-33.0,-4.0,68.0,-10.0,-24.0,10.0,-0.6
2474,Nebraska,2020-04-26,-26.0,-5.0,98.0,-14.0,-25.0,7.0,5.6
2475,Nebraska,2020-04-27,-20.0,-2.0,111.0,-10.0,-38.0,14.0,8.2
2476,Nebraska,2020-04-28,-24.0,-5.0,66.0,-10.0,-40.0,10.0,-2.6
2477,Nebraska,2020-04-29,-23.0,0.0,53.0,-7.0,-40.0,16.0,-3.4
2478,Nebraska,2020-04-30,-22.0,0.0,105.0,-6.0,-40.0,15.0,7.4
2479,Nebraska,2020-05-01,-20.0,6.0,111.0,-2.0,-39.0,14.0,11.2
2480,Nebraska,2020-05-02,-29.0,1.0,75.0,-5.0,-23.0,9.0,3.8
2481,Nebraska,2020-05-03,-22.0,0.0,113.0,-8.0,-21.0,6.0,12.4
2482,Nebraska,2020-05-04,-19.0,-1.0,22.0,-16.0,-37.0,16.0,-10.2
2483,Nebraska,2020-05-05,-15.0,5.0,69.0,-6.0,-37.0,15.0,3.2
2484,Nebraska,2020-05-06,-19.0,4.0,70.0,-7.0,-37.0,14.0,2.2
2485,Nebraska,2020-05-07,-23.0,-1.0,29.0,-11.0,-38.0,17.0,-8.8
2486,Nebraska,2020-05-08,-18.0,10.0,74.0,-2.0,-36.0,14.0,5.6
2487,Nebraska,2020-05-09,-23.0,12.0,52.0,-3.0,-20.0,8.0,3.6
2488,Nebraska,2020-05-10,-15.0,13.0,57.0,-5.0,-18.0,5.0,6.4
2489,Nebraska,2020-05-11,-19.0,-3.0,42.0,-9.0,-35.0,14.0,-4.8
2490,Nebraska,2020-05-12,-18.0,-2.0,69.0,-5.0,-36.0,14.0,1.6
2491,Nebraska,2020-05-13,-20.0,0.0,22.0,-8.0,-36.0,15.0,-8.4
2492,Nevada,2020-02-15,3.0,2.0,8.0,2.0,-2.0,0.0,2.6
2493,Nevada,2020-02-16,6.0,3.0,36.0,1.0,0.0,-1.0,9.2
2494,Nevada,2020-02-17,5.0,0.0,31.0,-2.0,-28.0,6.0,1.2
2495,Nevada,2020-02-18,2.0,1.0,6.0,4.0,1.0,0.0,2.8
2496,Nevada,2020-02-19,1.0,1.0,11.0,8.0,1.0,0.0,4.4
2497,Nevada,2020-02-20,4.0,1.0,8.0,4.0,1.0,0.0,3.6
2498,Nevada,2020-02-21,2.0,2.0,13.0,2.0,1.0,0.0,4.0
2499,Nevada,2020-02-22,0.0,-3.0,-12.0,-2.0,-2.0,1.0,-3.8
2500,Nevada,2020-02-23,5.0,4.0,27.0,5.0,0.0,-1.0,8.2
2501,Nevada,2020-02-24,3.0,3.0,14.0,4.0,3.0,0.0,5.4
2502,Nevada,2020-02-25,5.0,3.0,6.0,2.0,-2.0,1.0,2.8
2503,Nevada,2020-02-26,9.0,6.0,12.0,6.0,2.0,-1.0,7.0
2504,Nevada,2020-02-27,8.0,5.0,12.0,5.0,1.0,-1.0,6.2
2505,Nevada,2020-02-28,6.0,4.0,12.0,2.0,2.0,-1.0,5.2
2506,Nevada,2020-02-29,7.0,6.0,4.0,4.0,0.0,-1.0,4.2
2507,Nevada,2020-03-01,7.0,4.0,3.0,0.0,-1.0,0.0,2.6
2508,Nevada,2020-03-02,6.0,7.0,1.0,-1.0,3.0,0.0,3.2
2509,Nevada,2020-03-03,9.0,11.0,9.0,-1.0,2.0,-1.0,6.0
2510,Nevada,2020-03-04,7.0,9.0,14.0,4.0,1.0,-1.0,7.0
2511,Nevada,2020-03-05,6.0,10.0,13.0,1.0,1.0,-1.0,6.2
2512,Nevada,2020-03-06,3.0,7.0,14.0,-2.0,2.0,0.0,4.8
2513,Nevada,2020-03-07,2.0,5.0,0.0,0.0,0.0,0.0,1.4
2514,Nevada,2020-03-08,4.0,7.0,22.0,0.0,0.0,0.0,6.6
2515,Nevada,2020-03-09,4.0,8.0,15.0,0.0,-7.0,1.0,4.0
2516,Nevada,2020-03-10,2.0,7.0,-5.0,-6.0,-1.0,1.0,-0.6
2517,Nevada,2020-03-11,5.0,11.0,11.0,-1.0,0.0,1.0,5.2
2518,Nevada,2020-03-12,2.0,13.0,-3.0,-8.0,-1.0,1.0,0.6
2519,Nevada,2020-03-13,1.0,24.0,-8.0,-11.0,-4.0,3.0,0.4
2520,Nevada,2020-03-14,-6.0,22.0,-19.0,-9.0,-5.0,3.0,-3.4
2521,Nevada,2020-03-15,-6.0,21.0,-2.0,-17.0,-7.0,3.0,-2.2
2522,Nevada,2020-03-16,-5.0,28.0,-14.0,-19.0,-20.0,7.0,-6.0
2523,Nevada,2020-03-17,-12.0,21.0,-25.0,-23.0,-26.0,9.0,-13.0
2524,Nevada,2020-03-18,-27.0,12.0,-36.0,-29.0,-36.0,14.0,-23.2
2525,Nevada,2020-03-19,-36.0,-2.0,-39.0,-45.0,-43.0,17.0,-33.0
2526,Nevada,2020-03-20,-38.0,-3.0,-42.0,-49.0,-45.0,20.0,-35.4
2527,Nevada,2020-03-21,-46.0,-13.0,-41.0,-48.0,-46.0,15.0,-38.8
2528,Nevada,2020-03-22,-46.0,-19.0,-24.0,-57.0,-49.0,13.0,-39.0
2529,Nevada,2020-03-23,-41.0,-16.0,-37.0,-54.0,-48.0,18.0,-39.2
2530,Nevada,2020-03-24,-40.0,-14.0,-36.0,-51.0,-50.0,19.0,-38.2
2531,Nevada,2020-03-25,-41.0,-15.0,-42.0,-51.0,-51.0,20.0,-40.0
2532,Nevada,2020-03-26,-42.0,-16.0,-43.0,-56.0,-51.0,21.0,-41.6
2533,Nevada,2020-03-27,-43.0,-17.0,-44.0,-57.0,-52.0,22.0,-42.6
2534,Nevada,2020-03-28,-47.0,-19.0,-49.0,-54.0,-50.0,16.0,-43.8
2535,Nevada,2020-03-29,-47.0,-23.0,-38.0,-62.0,-52.0,14.0,-44.4
2536,Nevada,2020-03-30,-40.0,-16.0,-29.0,-56.0,-51.0,18.0,-38.4
2537,Nevada,2020-03-31,-37.0,-12.0,-28.0,-51.0,-52.0,19.0,-36.0
2538,Nevada,2020-04-01,-37.0,-7.0,-29.0,-50.0,-52.0,20.0,-35.0
2539,Nevada,2020-04-02,-40.0,-12.0,-36.0,-57.0,-54.0,21.0,-39.8
2540,Nevada,2020-04-03,-41.0,-12.0,-37.0,-57.0,-53.0,22.0,-40.0
2541,Nevada,2020-04-04,-48.0,-16.0,-53.0,-57.0,-53.0,17.0,-45.4
2542,Nevada,2020-04-05,-49.0,-22.0,-46.0,-64.0,-55.0,15.0,-47.2
2543,Nevada,2020-04-06,-43.0,-18.0,-46.0,-59.0,-54.0,20.0,-44.0
2544,Nevada,2020-04-07,-42.0,-17.0,-41.0,-55.0,-55.0,21.0,-42.0
2545,Nevada,2020-04-08,-43.0,-16.0,-42.0,-54.0,-55.0,21.0,-42.0
2546,Nevada,2020-04-09,-43.0,-17.0,-45.0,-57.0,-56.0,22.0,-43.6
2547,Nevada,2020-04-10,-44.0,-16.0,-44.0,-59.0,-56.0,24.0,-43.8
2548,Nevada,2020-04-11,-45.0,-13.0,-43.0,-55.0,-53.0,16.0,-41.8
2549,Nevada,2020-04-12,-61.0,-32.0,-48.0,-64.0,-56.0,14.0,-52.2
2550,Nevada,2020-04-13,-46.0,-19.0,-37.0,-56.0,-52.0,20.0,-42.0
2551,Nevada,2020-04-14,-44.0,-16.0,-34.0,-51.0,-53.0,20.0,-39.6
2552,Nevada,2020-04-15,-38.0,-11.0,-31.0,-48.0,-53.0,20.0,-36.2
2553,Nevada,2020-04-16,-40.0,-14.0,-36.0,-54.0,-53.0,20.0,-39.4
2554,Nevada,2020-04-17,-44.0,-17.0,-42.0,-55.0,-53.0,22.0,-42.2
2555,Nevada,2020-04-18,-47.0,-17.0,-51.0,-53.0,-51.0,16.0,-43.8
2556,Nevada,2020-04-19,-46.0,-19.0,-33.0,-60.0,-52.0,13.0,-42.0
2557,Nevada,2020-04-20,-42.0,-18.0,-38.0,-54.0,-51.0,19.0,-40.6
2558,Nevada,2020-04-21,-39.0,-14.0,-32.0,-50.0,-52.0,20.0,-37.4
2559,Nevada,2020-04-22,-39.0,-12.0,-29.0,-48.0,-52.0,20.0,-36.0
2560,Nevada,2020-04-23,-41.0,-14.0,-35.0,-53.0,-53.0,20.0,-39.2
2561,Nevada,2020-04-24,-42.0,-16.0,-37.0,-53.0,-53.0,21.0,-40.2
2562,Nevada,2020-04-25,-45.0,-15.0,-44.0,-51.0,-50.0,15.0,-41.0
2563,Nevada,2020-04-26,-44.0,-17.0,-28.0,-58.0,-52.0,12.0,-39.8
2564,Nevada,2020-04-27,-38.0,-13.0,-31.0,-52.0,-50.0,18.0,-36.8
2565,Nevada,2020-04-28,-35.0,-8.0,-30.0,-48.0,-52.0,11.0,-34.6
2566,Nevada,2020-04-29,-36.0,-7.0,-34.0,-46.0,-52.0,19.0,-35.0
2567,Nevada,2020-04-30,-36.0,-8.0,-36.0,-50.0,-52.0,19.0,-36.4
2568,Nevada,2020-05-01,-37.0,-8.0,-36.0,-50.0,-51.0,20.0,-36.4
2569,Nevada,2020-05-02,-41.0,-8.0,-44.0,-47.0,-48.0,13.0,-37.6
2570,Nevada,2020-05-03,-40.0,-11.0,-26.0,-55.0,-48.0,11.0,-36.0
2571,Nevada,2020-05-04,-35.0,-7.0,-27.0,-50.0,-48.0,17.0,-33.4
2572,Nevada,2020-05-05,-32.0,-1.0,-25.0,-45.0,-49.0,17.0,-30.4
2573,Nevada,2020-05-06,-35.0,-6.0,-27.0,-44.0,-49.0,18.0,-32.2
2574,Nevada,2020-05-07,-35.0,-6.0,-27.0,-48.0,-50.0,18.0,-33.2
2575,Nevada,2020-05-08,-37.0,-5.0,-32.0,-49.0,-49.0,19.0,-34.4
2576,Nevada,2020-05-09,-36.0,2.0,-40.0,-45.0,-44.0,12.0,-32.6
2577,Nevada,2020-05-10,-33.0,0.0,-28.0,-50.0,-42.0,9.0,-30.6
2578,Nevada,2020-05-11,-33.0,-10.0,-30.0,-48.0,-46.0,16.0,-33.4
2579,Nevada,2020-05-12,-30.0,-6.0,-34.0,-44.0,-46.0,17.0,-32.0
2580,Nevada,2020-05-13,-28.0,-4.0,-24.0,-42.0,-46.0,17.0,-28.8
2581,New Hampshire,2020-02-15,3.0,-2.0,6.0,18.0,2.0,0.0,5.4
2582,New Hampshire,2020-02-16,10.0,0.0,21.0,11.0,4.0,-1.0,9.2
2583,New Hampshire,2020-02-17,21.0,8.0,55.0,13.0,-21.0,5.0,15.2
2584,New Hampshire,2020-02-18,-12.0,-11.0,-6.0,12.0,-1.0,3.0,-3.6
2585,New Hampshire,2020-02-19,7.0,2.0,10.0,15.0,0.0,1.0,6.8
2586,New Hampshire,2020-02-20,7.0,2.0,16.0,17.0,3.0,0.0,9.0
2587,New Hampshire,2020-02-21,1.0,-3.0,9.0,12.0,1.0,1.0,4.0
2588,New Hampshire,2020-02-22,4.0,-3.0,39.0,27.0,3.0,-1.0,14.0
2589,New Hampshire,2020-02-23,6.0,-2.0,40.0,28.0,4.0,-2.0,15.2
2590,New Hampshire,2020-02-24,5.0,-2.0,58.0,13.0,-9.0,1.0,13.0
2591,New Hampshire,2020-02-25,4.0,-3.0,14.0,10.0,-10.0,1.0,3.0
2592,New Hampshire,2020-02-26,8.0,1.0,-1.0,6.0,-10.0,1.0,0.8
2593,New Hampshire,2020-02-27,1.0,-7.0,-6.0,5.0,-11.0,3.0,-3.6
2594,New Hampshire,2020-02-28,2.0,-2.0,5.0,4.0,-10.0,2.0,-0.2
2595,New Hampshire,2020-02-29,4.0,-2.0,8.0,13.0,1.0,-2.0,4.8
2596,New Hampshire,2020-03-01,10.0,3.0,-10.0,23.0,3.0,-1.0,5.8
2597,New Hampshire,2020-03-02,6.0,3.0,11.0,9.0,3.0,-1.0,6.4
2598,New Hampshire,2020-03-03,8.0,6.0,43.0,16.0,2.0,-1.0,15.0
2599,New Hampshire,2020-03-04,5.0,2.0,-4.0,7.0,2.0,0.0,2.4
2600,New Hampshire,2020-03-05,6.0,7.0,25.0,8.0,4.0,0.0,10.0
2601,New Hampshire,2020-03-06,1.0,-1.0,3.0,3.0,3.0,1.0,1.8
2602,New Hampshire,2020-03-07,7.0,2.0,15.0,9.0,4.0,-1.0,7.4
2603,New Hampshire,2020-03-08,9.0,3.0,45.0,20.0,3.0,-1.0,16.0
2604,New Hampshire,2020-03-09,9.0,6.0,97.0,7.0,2.0,-1.0,24.2
2605,New Hampshire,2020-03-10,8.0,6.0,31.0,5.0,-1.0,1.0,9.8
2606,New Hampshire,2020-03-11,7.0,9.0,13.0,4.0,0.0,1.0,6.6
2607,New Hampshire,2020-03-12,7.0,30.0,12.0,2.0,1.0,1.0,10.4
2608,New Hampshire,2020-03-13,-1.0,31.0,-23.0,-13.0,-3.0,4.0,-1.8
2609,New Hampshire,2020-03-14,-5.0,20.0,23.0,-4.0,0.0,2.0,6.8
2610,New Hampshire,2020-03-15,-6.0,10.0,24.0,-7.0,-3.0,3.0,3.6
2611,New Hampshire,2020-03-16,-1.0,28.0,22.0,-11.0,-16.0,7.0,4.4
2612,New Hampshire,2020-03-17,-22.0,17.0,-12.0,-14.0,-25.0,12.0,-11.2
2613,New Hampshire,2020-03-18,-23.0,15.0,61.0,-17.0,-29.0,13.0,1.4
2614,New Hampshire,2020-03-19,-33.0,6.0,-24.0,-30.0,-32.0,17.0,-22.6
2615,New Hampshire,2020-03-20,-33.0,13.0,11.0,-37.0,-34.0,18.0,-16.0
2616,New Hampshire,2020-03-21,-39.0,-2.0,37.0,-31.0,-24.0,11.0,-11.8
2617,New Hampshire,2020-03-22,-41.0,-15.0,32.0,-38.0,-28.0,9.0,-18.0
2618,New Hampshire,2020-03-23,-38.0,-10.0,-18.0,-38.0,-39.0,17.0,-28.6
2619,New Hampshire,2020-03-24,-42.0,-16.0,-7.0,-36.0,-45.0,21.0,-29.2
2620,New Hampshire,2020-03-25,-38.0,-9.0,-5.0,-36.0,-43.0,20.0,-26.2
2621,New Hampshire,2020-03-26,-34.0,-2.0,60.0,-36.0,-43.0,19.0,-11.0
2622,New Hampshire,2020-03-27,-37.0,-6.0,44.0,-47.0,-42.0,20.0,-17.6
2623,New Hampshire,2020-03-28,-51.0,-22.0,25.0,-49.0,-34.0,13.0,-26.2
2624,New Hampshire,2020-03-29,-58.0,-35.0,-63.0,-63.0,-38.0,13.0,-51.4
2625,New Hampshire,2020-03-30,-43.0,-21.0,-26.0,-50.0,-46.0,20.0,-37.2
2626,New Hampshire,2020-03-31,-39.0,-13.0,30.0,-41.0,-47.0,20.0,-22.0
2627,New Hampshire,2020-04-01,-39.0,-12.0,9.0,-41.0,-48.0,21.0,-26.2
2628,New Hampshire,2020-04-02,-44.0,-16.0,-28.0,-50.0,-48.0,23.0,-37.2
2629,New Hampshire,2020-04-03,-47.0,-16.0,-39.0,-58.0,-48.0,25.0,-41.6
2630,New Hampshire,2020-04-04,-48.0,-21.0,18.0,-49.0,-36.0,14.0,-27.2
2631,New Hampshire,2020-04-05,-48.0,-26.0,15.0,-57.0,-37.0,11.0,-30.6
2632,New Hampshire,2020-04-06,-36.0,-16.0,74.0,-46.0,-48.0,19.0,-14.4
2633,New Hampshire,2020-04-07,-38.0,-14.0,63.0,-42.0,-49.0,20.0,-16.0
2634,New Hampshire,2020-04-08,-40.0,-16.0,17.0,-46.0,-50.0,22.0,-27.0
2635,New Hampshire,2020-04-09,-47.0,-21.0,-31.0,-53.0,-50.0,24.0,-40.4
2636,New Hampshire,2020-04-10,-43.0,-12.0,-20.0,-58.0,-51.0,25.0,-36.8
2637,New Hampshire,2020-04-11,-42.0,-7.0,4.0,-51.0,-37.0,13.0,-26.6
2638,New Hampshire,2020-04-12,-65.0,-62.0,25.0,-61.0,-46.0,12.0,-41.8
2639,New Hampshire,2020-04-13,-46.0,-27.0,-40.0,-59.0,-50.0,22.0,-44.4
2640,New Hampshire,2020-04-14,-35.0,-15.0,54.0,-44.0,-48.0,20.0,-17.6
2641,New Hampshire,2020-04-15,-31.0,-12.0,26.0,-47.0,-48.0,21.0,-22.4
2642,New Hampshire,2020-04-16,-36.0,-14.0,14.0,-48.0,-48.0,22.0,-26.4
2643,New Hampshire,2020-04-17,-39.0,-16.0,8.0,-56.0,-47.0,23.0,-30.0
2644,New Hampshire,2020-04-18,-49.0,-27.0,-37.0,-58.0,-37.0,15.0,-41.6
2645,New Hampshire,2020-04-19,-37.0,-23.0,82.0,-45.0,-33.0,9.0,-11.2
2646,New Hampshire,2020-04-20,-32.0,-18.0,47.0,-49.0,-47.0,19.0,-19.8
2647,New Hampshire,2020-04-21,-38.0,-17.0,-5.0,-49.0,-48.0,21.0,-31.4
2648,New Hampshire,2020-04-22,-35.0,-15.0,-5.0,-51.0,-48.0,21.0,-30.8
2649,New Hampshire,2020-04-23,-33.0,-12.0,68.0,-43.0,-46.0,20.0,-13.2
2650,New Hampshire,2020-04-24,-39.0,-17.0,-2.0,-57.0,-46.0,23.0,-32.2
2651,New Hampshire,2020-04-25,-37.0,-17.0,90.0,-39.0,-33.0,10.0,-7.2
2652,New Hampshire,2020-04-26,-41.0,-25.0,-15.0,-58.0,-35.0,11.0,-34.8
2653,New Hampshire,2020-04-27,-37.0,-21.0,-33.0,-55.0,-47.0,21.0,-38.6
2654,New Hampshire,2020-04-28,-30.0,-10.0,40.0,-43.0,-47.0,14.0,-18.0
2655,New Hampshire,2020-04-29,-26.0,-9.0,75.0,-37.0,-47.0,19.0,-8.8
2656,New Hampshire,2020-04-30,-35.0,-13.0,-10.0,-42.0,-46.0,21.0,-29.2
2657,New Hampshire,2020-05-01,-35.0,-12.0,3.0,-49.0,-46.0,23.0,-27.8
2658,New Hampshire,2020-05-02,-32.0,-11.0,80.0,-33.0,-30.0,9.0,-5.2
2659,New Hampshire,2020-05-03,-25.0,-13.0,106.0,-35.0,-29.0,6.0,0.8
2660,New Hampshire,2020-05-04,-22.0,-9.0,52.0,-39.0,-44.0,17.0,-12.4
2661,New Hampshire,2020-05-05,-22.0,1.0,57.0,-33.0,-44.0,18.0,-8.2
2662,New Hampshire,2020-05-06,-24.0,-5.0,56.0,-35.0,-44.0,18.0,-10.4
2663,New Hampshire,2020-05-07,-25.0,-3.0,91.0,-33.0,-43.0,18.0,-2.6
2664,New Hampshire,2020-05-08,-30.0,-4.0,43.0,-42.0,-43.0,20.0,-15.2
2665,New Hampshire,2020-05-09,-36.0,-4.0,-27.0,-45.0,-30.0,12.0,-28.4
2666,New Hampshire,2020-05-10,-28.0,-9.0,26.0,-36.0,-27.0,7.0,-14.8
2667,New Hampshire,2020-05-11,-27.0,-15.0,25.0,-35.0,-42.0,17.0,-18.8
2668,New Hampshire,2020-05-12,-23.0,-5.0,62.0,-27.0,-42.0,17.0,-7.0
2669,New Hampshire,2020-05-13,-19.0,-4.0,72.0,-28.0,-42.0,17.0,-4.2
2670,New Jersey,2020-02-15,3.0,-3.0,5.0,2.0,1.0,0.0,1.6
2671,New Jersey,2020-02-16,4.0,-4.0,20.0,0.0,0.0,0.0,4.0
2672,New Jersey,2020-02-17,14.0,1.0,63.0,-15.0,-36.0,8.0,5.4
2673,New Jersey,2020-02-18,1.0,0.0,5.0,2.0,-1.0,1.0,1.4
2674,New Jersey,2020-02-19,2.0,0.0,16.0,2.0,1.0,0.0,4.2
2675,New Jersey,2020-02-20,1.0,-1.0,2.0,1.0,0.0,0.0,0.6
2676,New Jersey,2020-02-21,-1.0,-3.0,-2.0,0.0,2.0,1.0,-0.8
2677,New Jersey,2020-02-22,7.0,1.0,59.0,6.0,4.0,-1.0,15.4
2678,New Jersey,2020-02-23,6.0,2.0,104.0,5.0,2.0,-1.0,23.8
2679,New Jersey,2020-02-24,1.0,0.0,46.0,1.0,3.0,0.0,10.2
2680,New Jersey,2020-02-25,-1.0,-3.0,-9.0,-1.0,2.0,0.0,-2.4
2681,New Jersey,2020-02-26,3.0,1.0,0.0,2.0,2.0,0.0,1.6
2682,New Jersey,2020-02-27,2.0,1.0,2.0,2.0,1.0,0.0,1.6
2683,New Jersey,2020-02-28,2.0,1.0,2.0,2.0,3.0,0.0,2.0
2684,New Jersey,2020-02-29,7.0,2.0,9.0,2.0,4.0,-1.0,4.8
2685,New Jersey,2020-03-01,8.0,4.0,28.0,3.0,2.0,-1.0,9.0
2686,New Jersey,2020-03-02,6.0,5.0,53.0,1.0,3.0,-1.0,13.6
2687,New Jersey,2020-03-03,4.0,6.0,10.0,2.0,3.0,0.0,5.0
2688,New Jersey,2020-03-04,8.0,7.0,36.0,2.0,2.0,-1.0,11.0
2689,New Jersey,2020-03-05,7.0,9.0,39.0,3.0,2.0,-1.0,12.0
2690,New Jersey,2020-03-06,-2.0,0.0,-6.0,-3.0,2.0,2.0,-1.8
2691,New Jersey,2020-03-07,9.0,9.0,45.0,2.0,6.0,-1.0,14.2
2692,New Jersey,2020-03-08,8.0,6.0,116.0,2.0,2.0,0.0,26.8
2693,New Jersey,2020-03-09,8.0,8.0,121.0,-4.0,1.0,0.0,26.8
2694,New Jersey,2020-03-10,5.0,10.0,34.0,-7.0,-2.0,1.0,8.0
2695,New Jersey,2020-03-11,6.0,12.0,48.0,-8.0,-3.0,1.0,11.0
2696,New Jersey,2020-03-12,5.0,25.0,19.0,-14.0,-5.0,3.0,6.0
2697,New Jersey,2020-03-13,-1.0,27.0,39.0,-20.0,-9.0,6.0,7.2
2698,New Jersey,2020-03-14,-7.0,16.0,87.0,-16.0,-2.0,4.0,15.6
2699,New Jersey,2020-03-15,-14.0,6.0,79.0,-24.0,-8.0,5.0,7.8
2700,New Jersey,2020-03-16,-10.0,18.0,9.0,-35.0,-25.0,11.0,-8.6
2701,New Jersey,2020-03-17,-27.0,4.0,9.0,-41.0,-35.0,16.0,-18.0
2702,New Jersey,2020-03-18,-30.0,1.0,46.0,-43.0,-39.0,17.0,-13.0
2703,New Jersey,2020-03-19,-35.0,-3.0,0.0,-50.0,-43.0,21.0,-26.2
2704,New Jersey,2020-03-20,-35.0,4.0,51.0,-49.0,-44.0,21.0,-14.6
2705,New Jersey,2020-03-21,-42.0,-1.0,51.0,-48.0,-30.0,14.0,-14.0
2706,New Jersey,2020-03-22,-57.0,-31.0,-3.0,-61.0,-38.0,15.0,-38.0
2707,New Jersey,2020-03-23,-56.0,-34.0,-55.0,-67.0,-55.0,26.0,-53.4
2708,New Jersey,2020-03-24,-46.0,-18.0,32.0,-60.0,-55.0,24.0,-29.4
2709,New Jersey,2020-03-25,-51.0,-27.0,-32.0,-65.0,-57.0,27.0,-46.4
2710,New Jersey,2020-03-26,-46.0,-19.0,52.0,-62.0,-57.0,26.0,-26.4
2711,New Jersey,2020-03-27,-48.0,-21.0,42.0,-63.0,-56.0,27.0,-29.2
2712,New Jersey,2020-03-28,-59.0,-32.0,-47.0,-67.0,-44.0,19.0,-49.8
2713,New Jersey,2020-03-29,-59.0,-33.0,-36.0,-70.0,-44.0,16.0,-48.4
2714,New Jersey,2020-03-30,-49.0,-25.0,-11.0,-66.0,-58.0,26.0,-41.8
2715,New Jersey,2020-03-31,-49.0,-24.0,-21.0,-67.0,-60.0,27.0,-44.2
2716,New Jersey,2020-04-01,-47.0,-21.0,13.0,-65.0,-60.0,27.0,-36.0
2717,New Jersey,2020-04-02,-51.0,-15.0,3.0,-67.0,-61.0,28.0,-38.2
2718,New Jersey,2020-04-03,-62.0,0.0,-30.0,-67.0,-60.0,30.0,-43.8
2719,New Jersey,2020-04-04,-64.0,-2.0,21.0,-62.0,-45.0,18.0,-30.4
2720,New Jersey,2020-04-05,-66.0,-11.0,26.0,-67.0,-45.0,16.0,-32.6
2721,New Jersey,2020-04-06,-58.0,-2.0,38.0,-65.0,-61.0,26.0,-29.6
2722,New Jersey,2020-04-07,-57.0,-5.0,22.0,-66.0,-62.0,27.0,-33.6
2723,New Jersey,2020-04-08,-58.0,-7.0,-10.0,-67.0,-63.0,28.0,-41.0
2724,New Jersey,2020-04-09,-61.0,-8.0,-34.0,-70.0,-64.0,30.0,-47.4
2725,New Jersey,2020-04-10,-62.0,-8.0,-43.0,-72.0,-68.0,33.0,-50.6
2726,New Jersey,2020-04-11,-61.0,-3.0,-12.0,-65.0,-47.0,18.0,-37.6
2727,New Jersey,2020-04-12,-76.0,-48.0,-19.0,-72.0,-52.0,16.0,-53.4
2728,New Jersey,2020-04-13,-70.0,-40.0,-54.0,-76.0,-64.0,30.0,-60.8
2729,New Jersey,2020-04-14,-58.0,-19.0,-12.0,-67.0,-61.0,27.0,-43.4
