state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor,acc_case,acc_death,new_case,new_death
Arizona,2020-04-14,-37.0,-17.0,-17.0,-38.0,-47.0,18.0,-31.2,3809,143,104,11
Arizona,2020-04-15,-31.0,-13.0,-15.0,-36.0,-46.0,17.0,-28.2,3964,155,155,12
Arizona,2020-04-16,-33.0,-14.0,-13.0,-38.0,-47.0,17.0,-29.0,4237,164,273,9
Arizona,2020-04-17,-37.0,-15.0,-19.0,-39.0,-46.0,19.0,-31.2,4511,183,274,19
Arizona,2020-04-18,-40.0,-15.0,-29.0,-38.0,-32.0,12.0,-30.8,4724,180,213,-3
Arizona,2020-04-19,-38.0,-16.0,-15.0,-42.0,-34.0,9.0,-29.0,4933,184,209,4
Arizona,2020-04-20,-33.0,-16.0,-13.0,-39.0,-46.0,16.0,-29.4,5068,191,135,7
Arizona,2020-04-21,-34.0,-15.0,-16.0,-37.0,-46.0,17.0,-29.6,5256,208,188,17
Arizona,2020-04-22,-34.0,-14.0,-16.0,-36.0,-47.0,17.0,-29.4,5473,231,217,23
Arizona,2020-04-23,-34.0,-13.0,-15.0,-39.0,-47.0,17.0,-29.6,5772,249,299,18
Arizona,2020-04-24,-36.0,-14.0,-19.0,-39.0,-46.0,18.0,-30.8,6045,266,273,17
Arizona,2020-04-25,-40.0,-12.0,-28.0,-37.0,-32.0,12.0,-29.8,6286,273,241,7
Arizona,2020-04-26,-37.0,-14.0,-22.0,-41.0,-34.0,9.0,-29.6,6534,275,248,2
Arizona,2020-04-27,-31.0,-13.0,-19.0,-38.0,-45.0,16.0,-29.2,6725,275,191,0
Arizona,2020-04-28,-32.0,-11.0,-20.0,-34.0,-46.0,9.0,-28.6,6955,275,230,0
Arizona,2020-04-29,-31.0,-10.0,-23.0,-35.0,-46.0,16.0,-29.0,7209,308,254,33
Arizona,2020-04-30,-30.0,-8.0,-19.0,-36.0,-46.0,16.0,-27.8,7655,320,446,12
Arizona,2020-05-01,-31.0,-7.0,-17.0,-35.0,-44.0,17.0,-26.8,7969,330,314,10
Arizona,2020-05-02,-36.0,-8.0,-29.0,-35.0,-30.0,11.0,-27.6,8364,330,395,0
Arizona,2020-05-03,-34.0,-10.0,-18.0,-38.0,-30.0,8.0,-26.0,8640,362,276,32
Arizona,2020-05-04,-28.0,-9.0,-15.0,-36.0,-43.0,14.0,-26.2,8924,362,284,0
Arizona,2020-05-05,-27.0,-4.0,-18.0,-33.0,-44.0,15.0,-25.2,9305,395,381,33
Arizona,2020-05-06,-30.0,-6.0,-20.0,-34.0,-44.0,15.0,-26.8,9707,426,402,31
Arizona,2020-05-07,-29.0,-6.0,-15.0,-35.0,-44.0,16.0,-25.8,9945,450,238,24
Arizona,2020-05-08,-30.0,-3.0,-13.0,-33.0,-42.0,16.0,-24.2,10526,517,581,67
Arizona,2020-05-09,-32.0,3.0,-25.0,-33.0,-26.0,9.0,-22.6,10960,532,434,15
Arizona,2020-05-10,-29.0,3.0,-21.0,-33.0,-25.0,6.0,-21.0,11119,536,159,4
Arizona,2020-05-11,-25.0,-11.0,-16.0,-34.0,-41.0,13.0,-25.4,11383,542,264,6
Arizona,2020-05-12,-24.0,-7.0,-14.0,-31.0,-41.0,14.0,-23.4,11736,562,353,20
Arizona,2020-05-13,-24.0,-7.0,-10.0,-30.0,-41.0,14.0,-22.4,12216,595,480,33
Arizona,2020-05-14,-24.0,-7.0,-6.0,-32.0,-42.0,14.0,-22.2,12674,624,458,29
Arizona,2020-05-15,-26.0,-7.0,-7.0,-32.0,-40.0,14.0,-22.4,13169,651,495,27
Arizona,2020-05-16,-29.0,-7.0,-16.0,-31.0,-23.0,8.0,-21.2,13666,679,497,28
Arizona,2020-05-17,-25.0,-9.0,-8.0,-34.0,-21.0,6.0,-19.4,13945,680,279,1
Arizona,2020-05-18,-19.0,-8.0,-8.0,-31.0,-38.0,12.0,-20.8,14208,687,263,7
Arizona,2020-05-19,-18.0,-4.0,-7.0,-30.0,-39.0,13.0,-19.6,14576,705,368,18
Arizona,2020-05-20,-16.0,-4.0,2.0,-26.0,-39.0,12.0,-16.6,14906,747,330,42
Arizona,2020-05-21,-15.0,-2.0,3.0,-27.0,-40.0,13.0,-16.2,15348,764,442,17
Arizona,2020-05-22,-20.0,-1.0,2.0,-26.0,-39.0,13.0,-16.8,15624,775,276,11
Arizona,2020-05-23,-25.0,-3.0,-4.0,-27.0,-19.0,7.0,-15.6,16053,801,429,26
Arizona,2020-05-24,-20.0,-4.0,21.0,-29.0,-19.0,4.0,-10.2,16377,801,324,0
Arizona,2020-05-25,-20.0,-7.0,25.0,-35.0,-69.0,18.0,-21.2,16575,807,198,6
Arizona,2020-05-26,-19.0,-5.0,-8.0,-29.0,-38.0,12.0,-19.8,16864,810,289,3
Arizona,2020-05-27,-19.0,-6.0,-9.0,-28.0,-38.0,12.0,-20.0,17318,834,454,24
Arizona,2020-05-28,-18.0,-5.0,-8.0,-29.0,-38.0,13.0,-19.6,17877,860,559,26
Arizona,2020-05-29,-22.0,-7.0,-13.0,-30.0,-36.0,13.0,-21.6,18472,886,595,26
Arkansas,2020-02-15,3.0,2.0,8.0,-3.0,1.0,0.0,2.2,0,0,0,0
Arkansas,2020-02-16,5.0,4.0,32.0,0.0,1.0,-1.0,8.4,0,0,0,0
Arkansas,2020-02-17,1.0,-2.0,7.0,-1.0,-16.0,5.0,-2.2,0,0,0,0
Arkansas,2020-02-18,-3.0,-4.0,-3.0,-2.0,0.0,1.0,-2.4,0,0,0,0
Arkansas,2020-02-19,4.0,1.0,24.0,0.0,3.0,-1.0,6.4,0,0,0,0
Arkansas,2020-02-20,2.0,0.0,3.0,1.0,1.0,0.0,1.4,0,0,0,0
Arkansas,2020-02-21,5.0,0.0,19.0,2.0,2.0,-1.0,5.6,0,0,0,0
Arkansas,2020-02-22,3.0,2.0,18.0,2.0,3.0,0.0,5.6,0,0,0,0
Arkansas,2020-02-23,0.0,-1.0,-32.0,1.0,1.0,1.0,-6.2,0,0,0,0
Arkansas,2020-02-24,3.0,0.0,-9.0,-1.0,1.0,1.0,-1.2,0,0,0,0
Arkansas,2020-02-25,7.0,1.0,15.0,3.0,2.0,0.0,5.6,0,0,0,0
Arkansas,2020-02-26,16.0,5.0,8.0,5.0,3.0,-2.0,7.4,0,0,0,0
Arkansas,2020-02-27,16.0,7.0,28.0,6.0,3.0,-2.0,12.0,0,0,0,0
Arkansas,2020-02-28,18.0,9.0,48.0,6.0,3.0,-3.0,16.8,0,0,0,0
Arkansas,2020-02-29,17.0,11.0,70.0,8.0,4.0,-3.0,22.0,0,0,0,0
Arkansas,2020-03-01,18.0,12.0,21.0,11.0,3.0,-2.0,13.0,0,0,0,0
Arkansas,2020-03-02,14.0,7.0,26.0,3.0,3.0,-1.0,10.6,0,0,0,0
Arkansas,2020-03-03,22.0,15.0,58.0,4.0,3.0,-2.0,20.4,0,0,0,0
Arkansas,2020-03-04,15.0,9.0,36.0,3.0,4.0,-2.0,13.4,0,0,0,0
Arkansas,2020-03-05,17.0,12.0,80.0,6.0,3.0,-2.0,23.6,0,0,0,0
Arkansas,2020-03-06,13.0,8.0,73.0,6.0,3.0,-2.0,20.6,0,0,0,0
Arkansas,2020-03-07,12.0,10.0,80.0,10.0,4.0,-2.0,23.2,0,0,0,0
Arkansas,2020-03-08,16.0,13.0,78.0,12.0,3.0,-2.0,24.4,0,0,0,0
Arkansas,2020-03-09,6.0,4.0,-5.0,2.0,1.0,2.0,1.6,0,0,0,0
Arkansas,2020-03-10,13.0,11.0,84.0,6.0,3.0,-1.0,23.4,0,0,0,0
Arkansas,2020-03-11,12.0,14.0,61.0,2.0,4.0,-1.0,18.6,0,0,0,0
Arkansas,2020-03-12,14.0,33.0,69.0,4.0,2.0,-1.0,24.4,0,0,0,0
Arkansas,2020-03-13,5.0,25.0,15.0,2.0,-2.0,2.0,9.0,9,0,9,0
Arkansas,2020-03-14,-7.0,11.0,-21.0,-1.0,0.0,4.0,-3.6,12,0,3,0
Arkansas,2020-03-15,-5.0,14.0,-4.0,1.0,-4.0,3.0,0.4,3,0,-9,0
Arkansas,2020-03-16,-6.0,13.0,-20.0,-6.0,-16.0,7.0,-7.0,3,0,0,0
Arkansas,2020-03-17,-10.0,10.0,25.0,-6.0,-19.0,8.0,0.0,3,0,0,0
Arkansas,2020-03-18,-12.0,8.0,50.0,-9.0,-22.0,8.0,3.0,4,0,1,0
Arkansas,2020-03-19,-18.0,10.0,17.0,-10.0,-24.0,10.0,-5.0,62,0,58,0
Arkansas,2020-03-20,-23.0,12.0,30.0,-13.0,-26.0,11.0,-4.0,100,0,38,0
Arkansas,2020-03-21,-33.0,2.0,23.0,-12.0,-14.0,8.0,-6.8,122,0,22,0
Arkansas,2020-03-22,-41.0,-11.0,-26.0,-22.0,-26.0,9.0,-25.2,165,0,43,0
Arkansas,2020-03-23,-29.0,-7.0,17.0,-18.0,-32.0,13.0,-13.8,192,0,27,0
Arkansas,2020-03-24,-30.0,-9.0,52.0,-17.0,-35.0,14.0,-7.8,219,2,27,2
Arkansas,2020-03-25,-25.0,-5.0,108.0,-18.0,-35.0,12.0,5.0,280,2,61,0
Arkansas,2020-03-26,-24.0,-4.0,133.0,-18.0,-36.0,12.0,10.2,335,2,55,0
Arkansas,2020-03-27,-28.0,-7.0,88.0,-22.0,-36.0,13.0,-1.0,381,3,46,1
Arkansas,2020-03-28,-39.0,-14.0,-1.0,-26.0,-23.0,10.0,-20.6,409,5,28,2
Arkansas,2020-03-29,-29.0,-7.0,81.0,-22.0,-27.0,7.0,-0.8,426,6,17,1
Arkansas,2020-03-30,-31.0,-11.0,-19.0,-25.0,-34.0,14.0,-24.0,473,7,47,1
Arkansas,2020-03-31,-26.0,-6.0,36.0,-21.0,-35.0,13.0,-10.4,523,8,50,1
Arkansas,2020-04-01,-19.0,2.0,75.0,-18.0,-35.0,11.0,1.0,584,10,61,2
Arkansas,2020-04-02,-24.0,2.0,59.0,-21.0,-36.0,13.0,-4.0,643,12,59,2
Arkansas,2020-04-03,-28.0,3.0,6.0,-27.0,-36.0,15.0,-16.4,704,12,61,0
Arkansas,2020-04-04,-42.0,-4.0,-32.0,-31.0,-25.0,12.0,-26.8,743,14,39,2
Arkansas,2020-04-05,-36.0,-3.0,25.0,-33.0,-29.0,8.0,-15.2,837,16,94,2
Arkansas,2020-04-06,-29.0,-6.0,15.0,-25.0,-36.0,13.0,-16.2,875,16,38,0
Arkansas,2020-04-07,-30.0,-6.0,46.0,-24.0,-37.0,14.0,-10.2,946,18,71,2
Arkansas,2020-04-08,-25.0,-2.0,81.0,-24.0,-37.0,12.0,-1.4,1000,18,54,0
Arkansas,2020-04-09,-25.0,0.0,58.0,-25.0,-38.0,13.0,-6.0,1119,21,119,3
Arkansas,2020-04-10,-25.0,2.0,62.0,-30.0,-43.0,15.0,-6.8,1171,21,52,0
Arkansas,2020-04-11,-35.0,1.0,1.0,-34.0,-26.0,10.0,-18.6,1228,25,57,4
Arkansas,2020-04-12,-53.0,-29.0,-27.0,-39.0,-36.0,10.0,-36.8,1280,27,52,2
Arkansas,2020-04-13,-26.0,-8.0,-9.0,-22.0,-39.0,12.0,-20.8,1410,29,130,2
Arkansas,2020-04-14,-25.0,-7.0,11.0,-21.0,-38.0,13.0,-16.0,1498,32,88,3
Arkansas,2020-04-15,-10.0,4.0,56.0,-18.0,-35.0,11.0,-0.6,1569,33,71,1
Arkansas,2020-04-16,-15.0,3.0,66.0,-19.0,-36.0,11.0,-0.2,1620,37,51,4
Arkansas,2020-04-17,-23.0,-5.0,23.0,-25.0,-36.0,14.0,-13.2,1695,37,75,0
Arkansas,2020-04-18,-25.0,-1.0,36.0,-20.0,-19.0,7.0,-5.8,1744,38,49,1
Arkansas,2020-04-19,-31.0,-12.0,-26.0,-34.0,-29.0,9.0,-26.4,1781,39,37,1
Arkansas,2020-04-20,-16.0,-2.0,35.0,-20.0,-34.0,12.0,-7.4,1973,41,192,2
Arkansas,2020-04-21,-15.0,1.0,85.0,-16.0,-35.0,11.0,4.0,1990,42,17,1
Arkansas,2020-04-22,-25.0,-8.0,-11.0,-23.0,-36.0,15.0,-20.6,2276,42,286,0
Arkansas,2020-04-23,-18.0,3.0,46.0,-20.0,-35.0,12.0,-4.8,2599,45,323,3
Arkansas,2020-04-24,-20.0,0.0,34.0,-22.0,-35.0,13.0,-8.6,2810,47,211,2
Arkansas,2020-04-25,-23.0,3.0,27.0,-20.0,-20.0,7.0,-6.6,2911,48,101,1
Arkansas,2020-04-26,-18.0,4.0,78.0,-22.0,-25.0,5.0,3.4,3001,51,90,3
Arkansas,2020-04-27,-14.0,0.0,11.0,-17.0,-34.0,12.0,-10.8,3069,51,68,0
Arkansas,2020-04-28,-15.0,3.0,36.0,-15.0,-35.0,6.0,-5.2,3127,57,58,6
Arkansas,2020-04-29,-9.0,8.0,51.0,-15.0,-34.0,11.0,0.2,3193,57,66,0
Arkansas,2020-04-30,-8.0,11.0,80.0,-14.0,-34.0,10.0,7.0,3281,61,88,4
Arkansas,2020-05-01,-8.0,13.0,95.0,-13.0,-33.0,10.0,10.8,3337,64,56,3
Arkansas,2020-05-02,-15.0,12.0,81.0,-10.0,-17.0,4.0,10.2,3372,72,35,8
Arkansas,2020-05-03,-15.0,6.0,38.0,-20.0,-22.0,5.0,-2.6,3437,76,65,4
Arkansas,2020-05-04,-8.0,6.0,18.0,-15.0,-32.0,11.0,-6.2,3491,80,54,4
Arkansas,2020-05-05,-5.0,14.0,60.0,-12.0,-32.0,10.0,5.0,3525,83,34,3
Arkansas,2020-05-06,-4.0,13.0,92.0,-12.0,-31.0,9.0,11.6,3611,87,86,4
Arkansas,2020-05-07,-9.0,11.0,63.0,-14.0,-32.0,10.0,3.8,3703,87,92,0
Arkansas,2020-05-08,-10.0,11.0,56.0,-14.0,-32.0,11.0,2.2,3747,88,44,1
Arkansas,2020-05-09,-9.0,23.0,59.0,-8.0,-15.0,3.0,10.0,3747,88,0,0
Arkansas,2020-05-10,-8.0,24.0,72.0,-13.0,-19.0,2.0,11.2,4012,91,265,3
Arkansas,2020-05-11,-9.0,4.0,14.0,-10.0,-30.0,10.0,-6.2,4043,94,31,3
Arkansas,2020-05-12,-13.0,3.0,-9.0,-15.0,-32.0,12.0,-13.2,4164,95,121,1
Arkansas,2020-05-13,-3.0,10.0,82.0,-10.0,-29.0,9.0,10.0,4236,97,72,2
Arkansas,2020-05-14,-7.0,9.0,78.0,-12.0,-30.0,9.0,7.6,4366,98,130,1
Arkansas,2020-05-15,-13.0,2.0,40.0,-13.0,-31.0,11.0,-3.0,4463,98,97,0
Arkansas,2020-05-16,-16.0,5.0,8.0,-13.0,-14.0,6.0,-6.0,4578,98,115,0
Arkansas,2020-05-17,-11.0,8.0,45.0,-13.0,-17.0,5.0,2.4,4759,98,181,0
Arkansas,2020-05-18,-2.0,6.0,54.0,-9.0,-29.0,8.0,4.0,4813,100,54,2
Arkansas,2020-05-19,-2.0,8.0,88.0,-8.0,-29.0,8.0,11.4,4923,102,110,2
Arkansas,2020-05-20,1.0,10.0,118.0,-5.0,-28.0,7.0,19.2,5003,107,80,5
Arkansas,2020-05-21,-2.0,11.0,98.0,-5.0,-30.0,8.0,14.4,5458,110,455,3
Arkansas,2020-05-22,-7.0,8.0,99.0,-3.0,-32.0,9.0,13.0,5612,113,154,3
Arkansas,2020-05-23,-11.0,13.0,106.0,-4.0,-14.0,3.0,18.0,5775,115,163,2
Arkansas,2020-05-24,-6.0,14.0,127.0,-10.0,-19.0,2.0,21.2,5922,116,147,1
Arkansas,2020-05-25,-16.0,-3.0,80.0,-21.0,-67.0,18.0,-5.4,6029,117,107,1
Arkansas,2020-05-26,-6.0,8.0,55.0,-14.0,-29.0,9.0,2.8,6180,119,151,2
Arkansas,2020-05-27,-3.0,8.0,74.0,-8.0,-28.0,8.0,8.6,6277,120,97,1
Arkansas,2020-05-28,-4.0,8.0,71.0,-8.0,-28.0,9.0,7.8,6538,125,261,5
Arkansas,2020-05-29,-5.0,7.0,127.0,-2.0,-27.0,8.0,20.0,6777,132,239,7
California,2020-02-15,1.0,1.0,19.0,1.0,-1.0,0.0,4.2,8,0,8,0
California,2020-02-16,5.0,0.0,31.0,1.0,-1.0,-1.0,7.2,8,0,0,0
California,2020-02-17,9.0,1.0,44.0,-12.0,-38.0,8.0,0.8,8,0,0,0
California,2020-02-18,0.0,0.0,16.0,3.0,0.0,0.0,3.8,8,0,0,0
California,2020-02-19,0.0,0.0,13.0,1.0,0.0,0.0,2.8,8,0,0,0
California,2020-02-20,2.0,1.0,12.0,1.0,0.0,0.0,3.2,8,0,0,0
California,2020-02-21,1.0,0.0,8.0,0.0,1.0,0.0,2.0,10,0,2,0
California,2020-02-22,0.0,0.0,-3.0,-4.0,1.0,1.0,-1.2,10,0,0,0
California,2020-02-23,4.0,1.0,16.0,3.0,2.0,0.0,5.2,10,0,0,0
California,2020-02-24,2.0,0.0,12.0,1.0,4.0,0.0,3.8,10,0,0,0
California,2020-02-25,3.0,1.0,20.0,3.0,3.0,-1.0,6.0,10,0,0,0
California,2020-02-26,5.0,3.0,16.0,3.0,2.0,-1.0,5.8,10,0,0,0
California,2020-02-27,5.0,3.0,14.0,3.0,2.0,-1.0,5.4,11,0,1,0
California,2020-02-28,4.0,4.0,10.0,2.0,3.0,-1.0,4.6,11,0,0,0
California,2020-02-29,4.0,4.0,15.0,1.0,2.0,-1.0,5.2,12,0,1,0
California,2020-03-01,5.0,3.0,-4.0,-1.0,1.0,0.0,0.8,12,0,0,0
California,2020-03-02,6.0,6.0,8.0,0.0,4.0,-1.0,4.8,21,0,9,0
California,2020-03-03,8.0,9.0,30.0,2.0,3.0,-1.0,10.4,25,0,4,0
California,2020-03-04,4.0,6.0,15.0,-1.0,2.0,0.0,5.2,35,1,10,1
California,2020-03-05,5.0,7.0,11.0,-1.0,2.0,0.0,4.8,51,1,16,0
California,2020-03-06,2.0,5.0,7.0,-4.0,2.0,0.0,2.4,59,1,8,0
California,2020-03-07,0.0,4.0,0.0,-6.0,2.0,1.0,0.0,81,1,22,0
California,2020-03-08,2.0,3.0,11.0,-4.0,1.0,0.0,2.6,95,1,14,0
California,2020-03-09,3.0,6.0,12.0,-7.0,1.0,1.0,3.0,101,1,6,0
California,2020-03-10,-1.0,4.0,-10.0,-13.0,-3.0,3.0,-4.6,144,2,43,1
California,2020-03-11,3.0,9.0,12.0,-10.0,-3.0,2.0,2.2,178,4,34,2
California,2020-03-12,-3.0,13.0,-15.0,-18.0,-6.0,4.0,-5.8,221,4,43,0
California,2020-03-13,-3.0,31.0,-20.0,-21.0,-8.0,5.0,-4.2,281,4,60,0
California,2020-03-14,-13.0,23.0,-37.0,-24.0,-6.0,6.0,-11.4,372,3,91,-1
California,2020-03-15,-16.0,11.0,-25.0,-23.0,-8.0,6.0,-12.2,373,5,1,2
California,2020-03-16,-12.0,21.0,-27.0,-31.0,-24.0,11.0,-14.6,557,7,184,2
California,2020-03-17,-23.0,11.0,-12.0,-34.0,-33.0,14.0,-18.2,700,12,143,5
California,2020-03-18,-29.0,4.0,-20.0,-39.0,-38.0,17.0,-24.4,828,16,128,4
California,2020-03-19,-32.0,3.0,-20.0,-43.0,-40.0,18.0,-26.4,1005,18,177,2
California,2020-03-20,-40.0,-3.0,-22.0,-46.0,-44.0,21.0,-31.0,1243,24,238,6
California,2020-03-21,-48.0,-13.0,-22.0,-47.0,-33.0,16.0,-32.6,1405,25,162,1
California,2020-03-22,-50.0,-22.0,-24.0,-52.0,-36.0,14.0,-36.8,1646,30,241,5
California,2020-03-23,-41.0,-18.0,-28.0,-52.0,-49.0,21.0,-37.6,2108,39,462,9
California,2020-03-24,-42.0,-18.0,-31.0,-52.0,-50.0,22.0,-38.6,2538,50,430,11
California,2020-03-25,-42.0,-19.0,-30.0,-52.0,-51.0,22.0,-38.8,2998,65,460,15
California,2020-03-26,-42.0,-18.0,-28.0,-53.0,-51.0,23.0,-38.4,3899,81,901,16
California,2020-03-27,-44.0,-17.0,-29.0,-54.0,-50.0,24.0,-38.8,4657,94,758,13
California,2020-03-28,-50.0,-20.0,-48.0,-53.0,-37.0,18.0,-41.6,5095,110,438,16
California,2020-03-29,-50.0,-24.0,-38.0,-54.0,-39.0,15.0,-41.0,5852,124,757,14
California,2020-03-30,-40.0,-20.0,-24.0,-53.0,-51.0,21.0,-37.6,7138,146,1286,22
California,2020-03-31,-40.0,-18.0,-23.0,-52.0,-53.0,22.0,-37.2,8210,173,1072,27
California,2020-04-01,-39.0,-14.0,-25.0,-51.0,-52.0,22.0,-36.2,9399,199,1189,26
California,2020-04-02,-41.0,-15.0,-30.0,-54.0,-53.0,23.0,-38.6,10773,238,1374,39
California,2020-04-03,-42.0,-12.0,-31.0,-53.0,-51.0,23.0,-37.8,12004,265,1231,27
California,2020-04-04,-50.0,-18.0,-54.0,-54.0,-39.0,18.0,-43.0,12837,289,833,24
California,2020-04-05,-53.0,-27.0,-61.0,-59.0,-42.0,16.0,-48.4,15034,348,2197,59
California,2020-04-06,-46.0,-23.0,-54.0,-60.0,-54.0,24.0,-47.4,16019,380,985,32
California,2020-04-07,-47.0,-23.0,-41.0,-57.0,-55.0,24.0,-44.6,17351,432,1332,52
California,2020-04-08,-47.0,-22.0,-43.0,-58.0,-55.0,24.0,-45.0,18897,495,1546,63
California,2020-04-09,-49.0,-24.0,-54.0,-62.0,-56.0,26.0,-49.0,19710,544,813,49
California,2020-04-10,-47.0,-19.0,-44.0,-59.0,-56.0,26.0,-45.0,21081,583,1371,39
California,2020-04-11,-48.0,-14.0,-46.0,-53.0,-40.0,18.0,-40.2,21706,604,625,21
California,2020-04-12,-62.0,-34.0,-55.0,-58.0,-44.0,16.0,-50.6,22795,640,1089,36
California,2020-04-13,-45.0,-25.0,-36.0,-55.0,-52.0,22.0,-42.6,23931,714,1136,74
California,2020-04-14,-43.0,-21.0,-25.0,-52.0,-52.0,22.0,-38.6,25356,767,1425,53
California,2020-04-15,-45.0,-17.0,-28.0,-51.0,-52.0,22.0,-38.6,26686,860,1330,93
California,2020-04-16,-54.0,-16.0,-34.0,-53.0,-52.0,23.0,-41.8,27677,956,991,96
California,2020-04-17,-56.0,-17.0,-39.0,-54.0,-50.0,24.0,-43.2,29157,1037,1480,81
California,2020-04-18,-59.0,-18.0,-47.0,-50.0,-35.0,17.0,-41.8,30491,1140,1334,103
California,2020-04-19,-59.0,-21.0,-39.0,-52.0,-37.0,14.0,-41.6,31431,1177,940,37
California,2020-04-20,-54.0,-19.0,-34.0,-53.0,-50.0,21.0,-42.0,33686,1225,2255,48
California,2020-04-21,-53.0,-17.0,-25.0,-52.0,-51.0,21.0,-39.6,35465,1282,1779,57
California,2020-04-22,-53.0,-16.0,-25.0,-52.0,-51.0,22.0,-39.4,37344,1421,1879,139
California,2020-04-23,-53.0,-15.0,-28.0,-52.0,-51.0,22.0,-39.8,39561,1533,2217,112
California,2020-04-24,-54.0,-14.0,-29.0,-52.0,-50.0,23.0,-39.8,41355,1621,1794,88
California,2020-04-25,-56.0,-13.0,-35.0,-47.0,-34.0,15.0,-37.0,42368,1689,1013,68
California,2020-04-26,-56.0,-17.0,-31.0,-50.0,-36.0,13.0,-38.0,43558,1725,1190,36
California,2020-04-27,-51.0,-15.0,-23.0,-51.0,-49.0,20.0,-37.8,44966,1779,1408,54
California,2020-04-28,-51.0,-14.0,-19.0,-49.0,-50.0,13.0,-36.6,46164,1864,1198,85
California,2020-04-29,-49.0,-15.0,-27.0,-50.0,-50.0,21.0,-38.2,48747,1946,2583,82
California,2020-04-30,-47.0,-12.0,-24.0,-50.0,-50.0,21.0,-36.6,50130,2031,1383,85
California,2020-05-01,-47.0,-9.0,-23.0,-48.0,-48.0,21.0,-35.0,52026,2126,1896,95
California,2020-05-02,-50.0,-8.0,-30.0,-43.0,-32.0,14.0,-32.6,53347,2180,1321,54
California,2020-05-03,-50.0,-12.0,-21.0,-45.0,-32.0,12.0,-32.0,54903,2216,1556,36
California,2020-05-04,-44.0,-10.0,-17.0,-48.0,-47.0,19.0,-33.2,55884,2278,981,62
California,2020-05-05,-44.0,-6.0,-14.0,-46.0,-48.0,19.0,-31.6,58456,2381,2572,103
California,2020-05-06,-46.0,-10.0,-17.0,-47.0,-48.0,20.0,-33.6,60616,2464,2160,83
California,2020-05-07,-46.0,-8.0,-18.0,-48.0,-49.0,20.0,-33.8,62148,2535,1532,71
California,2020-05-08,-46.0,-5.0,-18.0,-46.0,-46.0,20.0,-32.2,63779,2613,1631,78
California,2020-05-09,-46.0,4.0,-23.0,-40.0,-29.0,12.0,-26.8,66558,2687,2779,74
California,2020-05-10,-47.0,0.0,-22.0,-40.0,-28.0,9.0,-27.4,67600,2716,1042,29
California,2020-05-11,-45.0,-14.0,-20.0,-48.0,-46.0,18.0,-34.6,69329,2779,1729,63
California,2020-05-12,-45.0,-10.0,-17.0,-46.0,-47.0,19.0,-33.0,70978,2879,1649,100
California,2020-05-13,-44.0,-10.0,-16.0,-46.0,-47.0,19.0,-32.6,72798,2957,1820,78
California,2020-05-14,-45.0,-10.0,-17.0,-47.0,-47.0,19.0,-33.2,74871,3052,2073,95
California,2020-05-15,-45.0,-9.0,-11.0,-46.0,-45.0,19.0,-31.2,76693,3136,1822,84
California,2020-05-16,-47.0,-7.0,-14.0,-41.0,-27.0,12.0,-27.2,78725,3208,2032,72
California,2020-05-17,-47.0,-13.0,-16.0,-44.0,-28.0,11.0,-29.6,80166,3240,1441,32
California,2020-05-18,-43.0,-13.0,-24.0,-49.0,-45.0,18.0,-34.8,81457,3279,1291,39
California,2020-05-19,-42.0,-9.0,-7.0,-46.0,-45.0,18.0,-29.8,83752,3403,2295,124
California,2020-05-20,-41.0,-7.0,-4.0,-45.0,-45.0,18.0,-28.4,85997,3497,2245,94
California,2020-05-21,-40.0,-6.0,-5.0,-45.0,-45.0,18.0,-28.2,88031,3583,2034,86
California,2020-05-22,-41.0,-4.0,-3.0,-43.0,-43.0,18.0,-26.8,90252,3665,2221,82
California,2020-05-23,-44.0,-3.0,-4.0,-38.0,-24.0,10.0,-22.6,92539,3737,2287,72
California,2020-05-24,-43.0,-6.0,13.0,-39.0,-26.0,8.0,-20.2,94020,3753,1481,16
California,2020-05-25,-43.0,-8.0,32.0,-51.0,-72.0,22.0,-28.4,96400,3768,2380,15
California,2020-05-26,-40.0,-8.0,-3.0,-44.0,-43.0,16.0,-27.6,99387,3818,2987,50
California,2020-05-27,-39.0,-8.0,-4.0,-44.0,-43.0,17.0,-27.6,101050,3894,1663,76
California,2020-05-28,-39.0,-7.0,-7.0,-44.0,-43.0,17.0,-28.0,103813,3993,2763,99
California,2020-05-29,-40.0,-8.0,-9.0,-43.0,-41.0,17.0,-28.2,106622,4077,2809,84
Colorado,2020-02-15,2.0,3.0,-16.0,-1.0,1.0,0.0,-2.2,0,0,0,0
Colorado,2020-02-16,7.0,5.0,-7.0,3.0,1.0,0.0,1.8,0,0,0,0
Colorado,2020-02-17,5.0,2.0,4.0,-4.0,-20.0,5.0,-2.6,0,0,0,0
Colorado,2020-02-18,-5.0,-4.0,-18.0,1.0,-4.0,3.0,-6.0,0,0,0,0
Colorado,2020-02-19,-6.0,-4.0,-21.0,-2.0,0.0,2.0,-6.6,0,0,0,0
Colorado,2020-02-20,2.0,2.0,-5.0,0.0,0.0,0.0,-0.2,0,0,0,0
Colorado,2020-02-21,3.0,3.0,4.0,3.0,3.0,-1.0,3.2,0,0,0,0
Colorado,2020-02-22,3.0,7.0,4.0,5.0,4.0,-1.0,4.6,0,0,0,0
Colorado,2020-02-23,-4.0,-2.0,-37.0,-3.0,-1.0,2.0,-9.4,0,0,0,0
